site name,site code,state,system,subsite,latitude,longitude,individual ID,sample date,sample month,sample day,sample year,taxonomic group,Genus,species,common name,wet weight N,wet weight mean,wet weight st. dev,wet weight min,wet weight max,wet weight median,dry weight N,dry weight mean,dry weight st. dev.,dry weight min,dry weight max,dry weight median,length N,length mean,length st dev,length min,length max,length median,MeHg N,MeHg mean,MeHg st dev,MeHg min,MeHg max,MeHg median,THg sum N,THg sum mean,THg sum st dev,THg sum min,THg sum max,THg sum median,DMA N,DMA mean,DMA st dev,DMA min,DMA max,DMA median,,,N,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,tidal cycle,dissolved MeHg (pM),dissolved THg (pM),DOC (ug/L),salinity,temp (deg C),conductivity (uS/cm),pH,DO %sat,DO (mg/L),TSS (mg/L),particulate MeHg (pmol/g),particulate THg (pmol/g),Cha (ug/L),Pha (ug/L),nitrate (ug/L),nitrite (ug/L as N),phosphate (ug/L as P),ammonia (ug/L as N)
Parker's Creek,PC-H,MD,Chesapeake,HOC,38.53542,-76.526,,,,,2013,,,,blue crab,1,0.8262,,0.8262,0.8262,0.8262,1,0.1434,,0.1434,0.1434,0.1434,1,20,,20,20,20,1,14.272327399,,14.272327399,14.272327399,14.272327399,1,19.457786664,,19.457786664,19.457786664,19.457786664,0,,,,,,PC-H,2013,July,4,0.33879651,0.1091522977,0.22446021,0.46576998,0.332477925,4,48.05875,7.7239652759,36.78,53.105,51.175,4,12.20375,0.5558083453,11.61,12.74,12.2325,4,0.7295966055,0.2908107394,0.4226724602,1.0585785481,0.7185677068,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.07,1.58,2936.4,9.9825,29.6675,17019.25,8.2425,,9.41,27.25,2.3119266055,125.13761468,11.574455584,4.0284989044,1.96,,,
Parker's Creek,PC-H,MD,Chesapeake,HOC,38.53542,-76.526,,,,,2013,,,,mummichog,5,5.14182,2.9507922863,2.7158,9.9044,3.6055,5,1.1831,0.6646447435,0.6324,2.2453,0.818,5,70.8,12.911235417,60,92,69,5,17.65488897,4.4408039441,11.343889324,23.709783327,17.462012867,5,19.481614055,5.0995239208,12.772114255,26.62999093,18.514589081,2,19.835,5.4517932829,15.98,23.69,19.835,PC-H,2013,July,4,0.33879651,0.1091522977,0.22446021,0.46576998,0.332477925,4,48.05875,7.7239652759,36.78,53.105,51.175,4,12.20375,0.5558083453,11.61,12.74,12.2325,4,0.7295966055,0.2908107394,0.4226724602,1.0585785481,0.7185677068,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.07,1.58,2936.4,9.9825,29.6675,17019.25,8.2425,,9.41,27.25,2.3119266055,125.13761468,11.574455584,4.0284989044,1.96,,,
Parker's Creek,PC-H,MD,Chesapeake,HOC,38.53542,-76.526,,,,,2013,,,,periwinkle,10,0.83603,0.2961182423,0.3717,1.2529,0.85115,10,0.1982,0.0738306471,0.0788,0.2949,0.20265,10,17,1.8856180832,14,20,17,10,18.833342342,4.0532505045,13.732035005,26.233313069,18.101988395,10,308.50183487,221.199339,97.304189037,753.05616063,293.34253548,7,292.82571429,213.09050103,93.58,619.95,214.09,PC-H,2013,July,4,0.33879651,0.1091522977,0.22446021,0.46576998,0.332477925,4,48.05875,7.7239652759,36.78,53.105,51.175,4,12.20375,0.5558083453,11.61,12.74,12.2325,4,0.7295966055,0.2908107394,0.4226724602,1.0585785481,0.7185677068,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.07,1.58,2936.4,9.9825,29.6675,17019.25,8.2425,,9.41,27.25,2.3119266055,125.13761468,11.574455584,4.0284989044,1.96,,,
Parker's Creek,PC-H,MD,Chesapeake,HOC,38.53542,-76.526,,,,,2013,,,,shrimp,2,0.61655,0.0420728535,0.5868,0.6463,0.61655,2,0.10855,0.0262336616,0.09,0.1271,0.10855,2,37.5,3.5355339059,35,40,37.5,2,11.694064648,6.7387771995,6.9290295933,16.459099703,11.694064648,2,14.909988432,5.7993772539,10.809209449,19.010767414,14.909988432,0,,,,,,PC-H,2013,July,4,0.33879651,0.1091522977,0.22446021,0.46576998,0.332477925,4,48.05875,7.7239652759,36.78,53.105,51.175,4,12.20375,0.5558083453,11.61,12.74,12.2325,4,0.7295966055,0.2908107394,0.4226724602,1.0585785481,0.7185677068,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.07,1.58,2936.4,9.9825,29.6675,17019.25,8.2425,,9.41,27.25,2.3119266055,125.13761468,11.574455584,4.0284989044,1.96,,,
Parker's Creek,PC-H,MD,Chesapeake,HOC,38.53542,-76.526,,,,,2013,,,,silverside,17,1.5837882353,0.6572980725,0.8544,2.8885,1.3568,17,0.3613,0.1656707503,0.1775,0.7041,0.284,17,58.235294118,7.4290764211,46,71,59,17,31.82727631,23.076214055,16.261235789,99.303276507,22.92905986,17,34.155849315,24.438898195,17.574249479,104.37273928,24.814488779,16,28.521875,19.153076417,14.77,75.53,21.74,PC-H,2013,July,4,0.33879651,0.1091522977,0.22446021,0.46576998,0.332477925,4,48.05875,7.7239652759,36.78,53.105,51.175,4,12.20375,0.5558083453,11.61,12.74,12.2325,4,0.7295966055,0.2908107394,0.4226724602,1.0585785481,0.7185677068,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.07,1.58,2936.4,9.9825,29.6675,17019.25,8.2425,,9.41,27.25,2.3119266055,125.13761468,11.574455584,4.0284989044,1.96,,,
Parker's Creek,PC-H,MD,Chesapeake,HOC,38.53542,-76.526,,,,,2013,,,,white perch,11,1.1161454545,0.3451706024,0.6148,1.7168,0.9361,11,0.3022818182,0.296291329,0.125,1.1799,0.2322,11,105.27272727,57.623069875,40,172,135,11,61.615176108,82.112668471,5.4314633171,284.75541929,43.77527353,11,64.363848231,86.159710943,5.4314633171,297.07563753,43.77527353,7,24.22,34.589115822,3.75,94.17,6.34,PC-H,2013,July,4,0.33879651,0.1091522977,0.22446021,0.46576998,0.332477925,4,48.05875,7.7239652759,36.78,53.105,51.175,4,12.20375,0.5558083453,11.61,12.74,12.2325,4,0.7295966055,0.2908107394,0.4226724602,1.0585785481,0.7185677068,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.07,1.58,2936.4,9.9825,29.6675,17019.25,8.2425,,9.41,27.25,2.3119266055,125.13761468,11.574455584,4.0284989044,1.96,,,
Parker's Creek,PC-L,MD,Chesapeake,LOC,38.53622,-76.5175,,,,,2013,,,,blue crab,10,25.05207,26.384011984,0.5442,71.6872,13.01775,3,0.3211,0.213484168,0.1508,0.5606,0.2519,10,56.4,17.475061596,32,82,54,10,13.504350007,3.535539255,8.148576571,18.86544268,14.168706959,10,14.416498568,7.0380036983,3.21753334,21.706466037,18.413540119,10,15.294,7.8657657676,6.84,31.17,12.73,PC-L,2013,July,4,0.01043068,0.00453218,0.00501475,0.014743365,0.0109823025,4,1.23125,1.2833444264,0.08,3.065,0.89,4,0.705,0.052757306,0.65,0.755,0.7075,4,4.7228927344,8.1360077181,0.4810233279,16.92478125,0.7428831799,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.02,1.79,2834.4,10.135,28.688333333,17263.666667,8.2633333333,,8.3816666667,68.1,1.0572687225,96.769456681,13.297594302,11.440094058,17.36,,,
Parker's Creek,PC-L,MD,Chesapeake,LOC,38.53622,-76.5175,,,,,2013,,,,mummichog,4,5.7893,2.0576187904,4.6396,8.8664,4.8256,4,1.363325,0.4371956951,1.1259,2.0188,1.1543,4,71.5,6.0277137733,66,80,70,4,26.765067272,4.6455431704,22.473441054,30.792338422,26.897244807,4,27.749650868,3.9447656028,24.174849532,31.237678934,27.793037503,3,32.423333333,4.5870397135,27.43,36.45,33.39,PC-L,2013,July,4,0.01043068,0.00453218,0.00501475,0.014743365,0.0109823025,4,1.23125,1.2833444264,0.08,3.065,0.89,4,0.705,0.052757306,0.65,0.755,0.7075,4,4.7228927344,8.1360077181,0.4810233279,16.92478125,0.7428831799,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.02,1.79,2834.4,10.135,28.688333333,17263.666667,8.2633333333,,8.3816666667,68.1,1.0572687225,96.769456681,13.297594302,11.440094058,17.36,,,
Parker's Creek,PC-L,MD,Chesapeake,LOC,38.53622,-76.5175,,,,,2013,,,,silverside,5,1.5234,0.6552997329,0.698,2.2426,1.7246,5,0.33098,0.156409453,0.1319,0.4994,0.3612,5,58.8,9.5236547606,46,70,60,5,27.897271959,5.0311524572,22.668961082,35.831770384,27.249271546,5,27.897271959,5.0311524572,22.668961082,35.831770384,27.249271546,4,32.17,11.257125151,24.3,48.49,27.945,PC-L,2013,July,4,0.01043068,0.00453218,0.00501475,0.014743365,0.0109823025,4,1.23125,1.2833444264,0.08,3.065,0.89,4,0.705,0.052757306,0.65,0.755,0.7075,4,4.7228927344,8.1360077181,0.4810233279,16.92478125,0.7428831799,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.02,1.79,2834.4,10.135,28.688333333,17263.666667,8.2633333333,,8.3816666667,68.1,1.0572687225,96.769456681,13.297594302,11.440094058,17.36,,,
Parker's Creek,PC-L,MD,Chesapeake,LOC,38.53622,-76.5175,,,,,2013,,,,striped killifish,6,7.5748166667,3.4542555102,1.9082,12.2778,7.5888,6,2.3084666667,0.6324439158,1.5865,3.1553,2.26505,6,93.166666667,8.6351992836,84,106,91,6,18.95434198,1.7793441025,17.093103864,21.741406598,18.587148179,6,20.243598597,1.4677652211,18.297612878,22.193025733,19.761318442,6,27.508333333,13.481065858,14.83,53.12,23.45,PC-L,2013,July,4,0.01043068,0.00453218,0.00501475,0.014743365,0.0109823025,4,1.23125,1.2833444264,0.08,3.065,0.89,4,0.705,0.052757306,0.65,0.755,0.7075,4,4.7228927344,8.1360077181,0.4810233279,16.92478125,0.7428831799,0,,,,,,0,,,,,,0,,,,,,0,,,,,,High,0.02,1.79,2834.4,10.135,28.688333333,17263.666667,8.2633333333,,8.3816666667,68.1,1.0572687225,96.769456681,13.297594302,11.440094058,17.36,,,
Pennsville Landfill,PL,DE,Delaware River,,39.63783,-75.54769,,,,,2012,,,,blue crab,3,15.200966667,13.653189587,6.146,30.905,8.5519,3,5.9072666667,5.5493945231,2.2378,12.2914,3.1926,3,49.666666667,13.428824719,40,65,44,3,28.033333333,9.9284104132,17.7,37.5,28.9,3,36.466666667,10.84266265,24,43.7,41.7,3,37.83,12.096697897,25.14,49.23,39.12,PL,2012,July,4,0.2411859592,0.273424915,0.0121946532,0.5664603773,0.1930444031,4,133.4335,139.49283719,11.879,281.708,120.0735,4,4.1333508188,4.0833183309,0.5747252747,8.2294193985,3.864629301,4,0.1515951844,0.075835516,0.0718219754,0.2538268826,0.1403659399,0,,,,,,20,280.706125,428.47698829,7.14,1451.8365,41.96,20,3.5948950272,4.3122660081,0.3284842797,12.047012733,0.9102378965,0,,,,,,High,BDL,3.46,2920,1.5,30.385,2727.5,7.7475,105.575,7.81,30.5,3.4754098361,630.49180328,27.84,,494.06,,,
Pennsville Landfill,PL,DE,Delaware River,,39.63783,-75.54769,,,,,2012,,,,fiddler crab,3,0.6126666667,0.3186101275,0.3148,0.9486,0.5746,3,0.1883,0.0681051393,0.1097,0.2298,0.2254,3,11,2,9,13,11,3,10.5,0.7810249676,10,11.4,10.1,3,24.566666667,5.4003086332,21.3,30.8,21.6,3,33.903333333,8.0675047774,26.16,42.26,33.29,PL,2012,July,4,0.2411859592,0.273424915,0.0121946532,0.5664603773,0.1930444031,4,133.4335,139.49283719,11.879,281.708,120.0735,4,4.1333508188,4.0833183309,0.5747252747,8.2294193985,3.864629301,4,0.1515951844,0.075835516,0.0718219754,0.2538268826,0.1403659399,0,,,,,,20,280.706125,428.47698829,7.14,1451.8365,41.96,20,3.5948950272,4.3122660081,0.3284842797,12.047012733,0.9102378965,0,,,,,,High,BDL,3.46,2920,1.5,30.385,2727.5,7.7475,105.575,7.81,30.5,3.4754098361,630.49180328,27.84,,494.06,,,
Pennsville Landfill,PL,DE,Delaware River,,39.63783,-75.54769,,,,,2012,,,,grass shrimp,3,0.7447,0.3489468584,0.3708,1.0617,0.8016,3,0.1692,0.0912026315,0.0784,0.2608,0.1684,3,43,6.0827625303,36,47,46,3,15.633333333,4.3466462167,10.7,18.9,17.3,3,42.4,9.9337807506,31,49.2,47,3,51.676666667,8.9163464117,45.58,61.91,47.54,PL,2012,July,4,0.2411859592,0.273424915,0.0121946532,0.5664603773,0.1930444031,4,133.4335,139.49283719,11.879,281.708,120.0735,4,4.1333508188,4.0833183309,0.5747252747,8.2294193985,3.864629301,4,0.1515951844,0.075835516,0.0718219754,0.2538268826,0.1403659399,0,,,,,,20,280.706125,428.47698829,7.14,1451.8365,41.96,20,3.5948950272,4.3122660081,0.3284842797,12.047012733,0.9102378965,0,,,,,,High,BDL,3.46,2920,1.5,30.385,2727.5,7.7475,105.575,7.81,30.5,3.4754098361,630.49180328,27.84,,494.06,,,
Pennsville Landfill,PL,DE,Delaware River,,39.63783,-75.54769,,,,,2012,,,,mummichog,6,3.6969333333,0.5049042153,3.1704,4.513,3.6119,6,0.9639,0.1449786053,0.8164,1.1799,0.9407,6,67.5,4.3243496621,60,72,68,6,91.383333333,23.126384643,58.8,127.9,93.85,6,97.583333333,23.672128478,64.5,132.9,98.05,6,93.898333333,22.993112375,60.1,124.7,97.06,PL,2012,July,4,0.2411859592,0.273424915,0.0121946532,0.5664603773,0.1930444031,4,133.4335,139.49283719,11.879,281.708,120.0735,4,4.1333508188,4.0833183309,0.5747252747,8.2294193985,3.864629301,4,0.1515951844,0.075835516,0.0718219754,0.2538268826,0.1403659399,0,,,,,,20,280.706125,428.47698829,7.14,1451.8365,41.96,20,3.5948950272,4.3122660081,0.3284842797,12.047012733,0.9102378965,0,,,,,,High,BDL,3.46,2920,1.5,30.385,2727.5,7.7475,105.575,7.81,30.5,3.4754098361,630.49180328,27.84,,494.06,,,
Pennsville Landfill,PL,DE,Delaware River,,39.63783,-75.54769,,,,,2012,,,,silverside,3,1.3385,0.1977139095,1.1102,1.453,1.4523,3,0.3341,0.0287730777,0.3009,0.3518,0.3496,3,60,3,57,63,60,3,65,10.657860949,57.5,77.2,60.3,3,68.966666667,9.6396749599,60.8,79.6,66.5,3,64.2,15.433690421,54.26,81.98,56.36,PL,2012,July,4,0.2411859592,0.273424915,0.0121946532,0.5664603773,0.1930444031,4,133.4335,139.49283719,11.879,281.708,120.0735,4,4.1333508188,4.0833183309,0.5747252747,8.2294193985,3.864629301,4,0.1515951844,0.075835516,0.0718219754,0.2538268826,0.1403659399,0,,,,,,20,280.706125,428.47698829,7.14,1451.8365,41.96,20,3.5948950272,4.3122660081,0.3284842797,12.047012733,0.9102378965,0,,,,,,High,BDL,3.46,2920,1.5,30.385,2727.5,7.7475,105.575,7.81,30.5,3.4754098361,630.49180328,27.84,,494.06,,,
Pennsville Landfill,PL,DE,Delaware River,,39.63783,-75.54769,,,,,2012,,,,white perch,3,10.098766667,3.274954046,6.7019,13.2364,10.358,3,2.6557333333,0.9150782061,1.9546,3.6909,2.3217,3,88.333333333,11.930353445,80,102,83,3,35.133333333,20.238906426,21.6,58.4,25.4,3,37.566666667,21.765645714,21.8,62.4,28.5,3,59.343333333,38.244485005,30.09,102.62,45.32,PL,2012,July,4,0.2411859592,0.273424915,0.0121946532,0.5664603773,0.1930444031,4,133.4335,139.49283719,11.879,281.708,120.0735,4,4.1333508188,4.0833183309,0.5747252747,8.2294193985,3.864629301,4,0.1515951844,0.075835516,0.0718219754,0.2538268826,0.1403659399,0,,,,,,20,280.706125,428.47698829,7.14,1451.8365,41.96,20,3.5948950272,4.3122660081,0.3284842797,12.047012733,0.9102378965,0,,,,,,High,BDL,3.46,2920,1.5,30.385,2727.5,7.7475,105.575,7.81,30.5,3.4754098361,630.49180328,27.84,,494.06,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,,,,,2012,,,,Asian clam,3,0.9919333333,0.1373334021,0.8362,1.0957,1.0439,3,0.1254,0.037372316,0.0909,0.1651,0.1202,2,22,1.4142135624,21,23,22,3,28.933333333,4.8211340298,23.5,32.7,30.6,3,46.9,3.6864617182,44.2,51.1,45.4,3,56.026666667,6.9455333369,50.17,63.7,54.21,PT,2012,July,4,1.5659057174,0.3356989652,1.1061768277,1.8931722939,1.632136874,4,228.26,26.666568646,208.92,267.52,218.3,4,7.6695068061,0.5764298768,7.145114244,8.4420362963,7.545438342,4,0.68552015,0.1256577927,0.5140824109,0.8164875033,0.7057553428,0,,,,,,18,282.40383333,65.091267409,195.25,449.5995,264.19625,18,9.6256116533,1.2352538758,6.8109484405,12.046444122,9.7608686839,0,,,,,,High,0.05,1.01,,0.12,28.14,250.03333333,7.1333333333,61.033333333,4.7333333333,7,1.5714285714,774.28571429,5.57,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,,,,,2012,,,,eel,3,0.2369,0.1526838891,0.1477,0.4132,0.1498,3,0.0703,0.0363583553,0.0446,0.1119,0.0544,3,64.666666667,8.9628864398,59,75,60,3,110.76666667,16.411073497,93.6,126.3,112.4,3,118.7,13.5543351,104.5,131.5,120.1,1,141.54,,141.54,141.54,141.54,PT,2012,July,4,1.5659057174,0.3356989652,1.1061768277,1.8931722939,1.632136874,4,228.26,26.666568646,208.92,267.52,218.3,4,7.6695068061,0.5764298768,7.145114244,8.4420362963,7.545438342,4,0.68552015,0.1256577927,0.5140824109,0.8164875033,0.7057553428,0,,,,,,18,282.40383333,65.091267409,195.25,449.5995,264.19625,18,9.6256116533,1.2352538758,6.8109484405,12.046444122,9.7608686839,0,,,,,,High,0.05,1.01,,0.12,28.14,250.03333333,7.1333333333,61.033333333,4.7333333333,7,1.5714285714,774.28571429,5.57,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,,,,,2012,,,,killifish,4,3.1158,0.6917641072,2.2203,3.7996,3.22165,4,0.7473,0.1654512819,0.5283,0.9121,0.7744,4,66.25,6.3966136875,57,71,68.5,4,99.475,39.285652597,67.7,155,87.6,4,106.3,40.49485564,73.4,164.1,93.85,4,118.545,51.382019229,68.17,188.47,108.77,PT,2012,July,4,1.5659057174,0.3356989652,1.1061768277,1.8931722939,1.632136874,4,228.26,26.666568646,208.92,267.52,218.3,4,7.6695068061,0.5764298768,7.145114244,8.4420362963,7.545438342,4,0.68552015,0.1256577927,0.5140824109,0.8164875033,0.7057553428,0,,,,,,18,282.40383333,65.091267409,195.25,449.5995,264.19625,18,9.6256116533,1.2352538758,6.8109484405,12.046444122,9.7608686839,0,,,,,,High,0.05,1.01,,0.12,28.14,250.03333333,7.1333333333,61.033333333,4.7333333333,7,1.5714285714,774.28571429,5.57,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,,,,,2012,,,,mummichog,1,8.7115,,8.7115,8.7115,8.7115,1,2.2079,,2.2079,2.2079,2.2079,1,82,,82,82,82,1,207.6,,207.6,207.6,207.6,1,221.1,,221.1,221.1,221.1,1,247.7,,247.7,247.7,247.7,PT,2012,July,4,1.5659057174,0.3356989652,1.1061768277,1.8931722939,1.632136874,4,228.26,26.666568646,208.92,267.52,218.3,4,7.6695068061,0.5764298768,7.145114244,8.4420362963,7.545438342,4,0.68552015,0.1256577927,0.5140824109,0.8164875033,0.7057553428,0,,,,,,18,282.40383333,65.091267409,195.25,449.5995,264.19625,18,9.6256116533,1.2352538758,6.8109484405,12.046444122,9.7608686839,0,,,,,,High,0.05,1.01,,0.12,28.14,250.03333333,7.1333333333,61.033333333,4.7333333333,7,1.5714285714,774.28571429,5.57,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,,,,,2012,,,,snail,3,0.6067,0.0586429876,0.5437,0.6597,0.6167,3,0.073,0.0068168908,0.0657,0.0792,0.0741,3,8.9,0.5,8.4,9.4,8.9,3,18.666666667,2.9263173672,16.2,21.9,17.9,3,115.96666667,26.125530298,94.9,145.2,107.8,3,126.26,21.911613359,112.72,151.54,114.52,PT,2012,July,4,1.5659057174,0.3356989652,1.1061768277,1.8931722939,1.632136874,4,228.26,26.666568646,208.92,267.52,218.3,4,7.6695068061,0.5764298768,7.145114244,8.4420362963,7.545438342,4,0.68552015,0.1256577927,0.5140824109,0.8164875033,0.7057553428,0,,,,,,18,282.40383333,65.091267409,195.25,449.5995,264.19625,18,9.6256116533,1.2352538758,6.8109484405,12.046444122,9.7608686839,0,,,,,,High,0.05,1.01,,0.12,28.14,250.03333333,7.1333333333,61.033333333,4.7333333333,7,1.5714285714,774.28571429,5.57,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,,,,,2012,,,,white perch,3,0.4466,0.0759997368,0.3616,0.508,0.4702,3,0.1242666667,0.0190725807,0.1035,0.141,0.1283,3,38,2,36,40,38,3,63.6,6.5817930688,59.8,71.2,59.8,3,67.466666667,7.169611798,62.6,75.7,64.1,3,67.66,1.7705084016,65.77,69.28,67.93,PT,2012,July,4,1.5659057174,0.3356989652,1.1061768277,1.8931722939,1.632136874,4,228.26,26.666568646,208.92,267.52,218.3,4,7.6695068061,0.5764298768,7.145114244,8.4420362963,7.545438342,4,0.68552015,0.1256577927,0.5140824109,0.8164875033,0.7057553428,0,,,,,,18,282.40383333,65.091267409,195.25,449.5995,264.19625,18,9.6256116533,1.2352538758,6.8109484405,12.046444122,9.7608686839,0,,,,,,High,0.05,1.01,,0.12,28.14,250.03333333,7.1333333333,61.033333333,4.7333333333,7,1.5714285714,774.28571429,5.57,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,,,,,2012,,,,blue crab,3,8.6632,3.8158883959,4.4792,11.9517,9.5587,3,3.1879666667,2.0046593734,0.8946,4.6067,4.0626,3,46.333333333,3.0550504633,43,49,47,3,23.6,18.405705637,11.7,44.8,14.3,3,26.433333333,21.602160386,12.3,51.3,15.7,3,27.66,16.866377797,17.52,47.13,18.33,SB,2012,July,4,2.806162316,1.9618673014,0.7526107017,5.1623063583,2.654866102,4,61.43375,28.130460766,37.56,92.65,57.7625,4,6.7130268445,3.0247873451,2.8639208784,10.048065464,6.9700605177,4,4.1914883394,1.5345528819,1.9947275424,5.5718363285,4.5996947434,0,,,,,,18,70.123611111,102.83103837,1.37,401.55,25.465,18,6.7727968672,5.6289903403,0.3073770492,14.883148831,7.1316802698,0,,,,,,High,0.12,2.94,4340,16.8,27.538,27436.666667,6.89,85.42,6.258,113.5,2.7488986784,180.61674009,14.75,,669.76,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,,,,,2012,,,,croaker,3,20.750033333,2.0388643636,18.8511,22.9047,20.4943,3,5.0996333333,0.4700808477,4.6754,5.605,5.0185,3,120.33333333,8.5049005481,112,129,120,3,23.5,8.0876448982,16.6,32.4,21.5,3,26.066666667,7.3819599927,19.4,34,24.8,3,29.316666667,8.0773902551,22.37,38.18,27.4,SB,2012,July,4,2.806162316,1.9618673014,0.7526107017,5.1623063583,2.654866102,4,61.43375,28.130460766,37.56,92.65,57.7625,4,6.7130268445,3.0247873451,2.8639208784,10.048065464,6.9700605177,4,4.1914883394,1.5345528819,1.9947275424,5.5718363285,4.5996947434,0,,,,,,18,70.123611111,102.83103837,1.37,401.55,25.465,18,6.7727968672,5.6289903403,0.3073770492,14.883148831,7.1316802698,0,,,,,,High,0.12,2.94,4340,16.8,27.538,27436.666667,6.89,85.42,6.258,113.5,2.7488986784,180.61674009,14.75,,669.76,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,,,,,2012,,,,fiddler crab,3,0.5773333333,0.063973927,0.5236,0.6481,0.5603,3,0.1805,0.0109123783,0.1699,0.1917,0.1799,3,12,1,11,13,12,3,10.333333333,3.5232560698,6.4,13.2,11.4,3,25.233333333,6.8602721034,20,33,22.7,3,38.08,6.6452088003,30.8,43.82,39.62,SB,2012,July,4,2.806162316,1.9618673014,0.7526107017,5.1623063583,2.654866102,4,61.43375,28.130460766,37.56,92.65,57.7625,4,6.7130268445,3.0247873451,2.8639208784,10.048065464,6.9700605177,4,4.1914883394,1.5345528819,1.9947275424,5.5718363285,4.5996947434,0,,,,,,18,70.123611111,102.83103837,1.37,401.55,25.465,18,6.7727968672,5.6289903403,0.3073770492,14.883148831,7.1316802698,0,,,,,,High,0.12,2.94,4340,16.8,27.538,27436.666667,6.89,85.42,6.258,113.5,2.7488986784,180.61674009,14.75,,669.76,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,,,,,2012,,,,grass shrimp,3,0.4684,0.1585712458,0.2946,0.6052,0.5054,3,0.1261,0.045642524,0.0759,0.1651,0.1373,3,35.333333333,2.0816659995,33,37,36,3,46.266666667,23.208260024,19.6,61.9,57.3,3,56.5,22.432788503,31.1,73.6,64.8,3,61.266666667,24.291653573,34.14,81.01,68.65,SB,2012,July,4,2.806162316,1.9618673014,0.7526107017,5.1623063583,2.654866102,4,61.43375,28.130460766,37.56,92.65,57.7625,4,6.7130268445,3.0247873451,2.8639208784,10.048065464,6.9700605177,4,4.1914883394,1.5345528819,1.9947275424,5.5718363285,4.5996947434,0,,,,,,18,70.123611111,102.83103837,1.37,401.55,25.465,18,6.7727968672,5.6289903403,0.3073770492,14.883148831,7.1316802698,0,,,,,,High,0.12,2.94,4340,16.8,27.538,27436.666667,6.89,85.42,6.258,113.5,2.7488986784,180.61674009,14.75,,669.76,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,,,,,2012,,,,killifish,6,1.8756,1.0460272367,0.7334,3.7724,1.8455,6,0.6105333333,0.3179182327,0.2212,1.1291,0.6237,6,54.333333333,7.607014307,43,66,55.5,6,49.183333333,29.833700184,18.4,88.2,40.5,6,51.2,30.867199419,19.4,91.2,41.6,6,63.921666667,24.074249659,39.46,98.54,56.99,SB,2012,July,4,2.806162316,1.9618673014,0.7526107017,5.1623063583,2.654866102,4,61.43375,28.130460766,37.56,92.65,57.7625,4,6.7130268445,3.0247873451,2.8639208784,10.048065464,6.9700605177,4,4.1914883394,1.5345528819,1.9947275424,5.5718363285,4.5996947434,0,,,,,,18,70.123611111,102.83103837,1.37,401.55,25.465,18,6.7727968672,5.6289903403,0.3073770492,14.883148831,7.1316802698,0,,,,,,High,0.12,2.94,4340,16.8,27.538,27436.666667,6.89,85.42,6.258,113.5,2.7488986784,180.61674009,14.75,,669.76,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,,,,,2012,,,,mummichog,1,5.9286,,5.9286,5.9286,5.9286,1,1.6014,,1.6014,1.6014,1.6014,1,78,,78,78,78,1,38.8,,38.8,38.8,38.8,1,40.2,,40.2,40.2,40.2,1,47.24,,47.24,47.24,47.24,SB,2012,July,4,2.806162316,1.9618673014,0.7526107017,5.1623063583,2.654866102,4,61.43375,28.130460766,37.56,92.65,57.7625,4,6.7130268445,3.0247873451,2.8639208784,10.048065464,6.9700605177,4,4.1914883394,1.5345528819,1.9947275424,5.5718363285,4.5996947434,0,,,,,,18,70.123611111,102.83103837,1.37,401.55,25.465,18,6.7727968672,5.6289903403,0.3073770492,14.883148831,7.1316802698,0,,,,,,High,0.12,2.94,4340,16.8,27.538,27436.666667,6.89,85.42,6.258,113.5,2.7488986784,180.61674009,14.75,,669.76,,,
