site name,site code,state,system,subsite,latitude,longitude,individual ID,sample date,sample month,sample day,sample year,taxonomic group,Genus,species,common name,wet weight (g),dry weight (g),length (mm),width (mm),MeHg (ng/g DW),iHg (ng/g DW),THg sum species (ng/g DW),THg DMA (ng/g DW),tissue,n (if composite),notes,notes 2,notes 3,DORM % recovery,TORT2 % recovery,analysis duplicate RPD,,file name for data pull,,,MeHg DL,iHg DL
Northeast Creek,NEC-H,ME,Mt. Desert Island,HOC,44.4238,-68.32529,5984,,September,,2013,teleost,,,stickleback,0.395999999999997,0.097,36,,696.019,48.005,744.024280468243,,,,,,,,,,,,,,,
Northeast Creek,NEC-H,ME,Mt. Desert Island,HOC,44.4238,-68.32529,5986,,September,,2013,teleost,,,stickleback,0.685700000000001,0.1576,44,,432.062,26.000,458.024592370519,407.7,,,,,,,,,,,,,,
Northeast Creek,NEC-H,ME,Mt. Desert Island,HOC,44.4238,-68.32529,5989,,September,,2013,teleost,,,stickleback,0.292400000000001,0.0696,38,,488.649,,517.221409762613,,,,,,,,,,,,,,,
Northeast Creek,NEC-H,ME,Mt. Desert Island,HOC,44.4238,-68.32529,5992,,September,,2013,teleost,,,stickleback,0.196000000000002,0.0416,33,,432.568,,469.08094884642,,,,,,,,,,,,,,,
Northeast Creek,NEC-H,ME,Mt. Desert Island,HOC,44.4238,-68.32529,5993,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,4.5063,1.0572,66,,129.342,<MDL,132.720626446282,117.14,,,mummichog,,,,,,,,,,,
Northeast Creek,NEC-H,ME,Mt. Desert Island,HOC,44.4238,-68.32529,5996,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,3.3656,0.7837,63,,80.074,<MDL,84.2124573646517,94.2,,,mummichog,,,,,,,,,,,
Northeast Creek,NEC-H,ME,Mt. Desert Island,HOC,44.4238,-68.32529,6003,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,1.528,0.3343,49,,81.982,<MDL,84.4464703874035,92.2,,,mummichog,,,,,,,,,,,
Northeast Creek,NEC-H,ME,Mt. Desert Island,HOC,44.4238,-68.32529,6010,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,1.991,0.4408,55,,136.802,<MDL,140.36780428399,139,,,mummichog,,,,,,,,,,,
Northeast Creek,NEC-H,ME,Mt. Desert Island,HOC,44.4238,-68.32529,6013,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,0.743300000000001,0.1444,38,,127.200,<MDL,128.43473227899,133.23,,,mummichog,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6029,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.282600000000002,0.0773,13,,49.403,32.074,81.477471914197,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6030,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.4011,0.103,16,,70.530,107.653,178.182611237019,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6031,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.370200000000001,0.0877,16,,63.281,86.787,150.068104769221,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6032,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.301400000000001,0.0834,14,,63.439,137.448,200.887590407445,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6033,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.426299999999998,0.1028,13,,25.743,56.735,82.477379715103,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6034,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.326899999999998,0.0816,16,,70.711,51.491,122.202225281655,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6035,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.289100000000001,0.0738,13,,113.671,93.738,207.408818349363,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6036,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.469999999999999,0.0933,16,,57.431,97.763,155.193758704243,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6037,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.382200000000001,0.0816,14,,57.305,86.214,143.518983963112,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6038,,September,,2013,gastropod,Littorina,littorea,periwinkle,0.463099999999997,0.0828,17,,60.051,162.239,222.289289275799,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6039,,September,,2013,bivalve,,,mussel,5.1493,0.3797,47,,123.931,38.659,162.590462025046,148.8,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6040,,September,,2013,bivalve,,,mussel,6.4881,0.3892,54,,168.341,36.725,205.065615383429,206.7,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6041,,September,,2013,bivalve,,,mussel,3.3097,0.2533,50,,124.876,47.151,172.027173692737,169.5,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6042,,September,,2013,bivalve,,,mussel,2.4698,0.2236,39,,140.317,18.314,158.631705441208,159.4,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6043,,September,,2013,bivalve,,,mussel,1.2426,0.1397,34,,175.645,18.772,194.416379773298,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6044,,September,,2013,bivalve,,,mussel,5.8575,0.4255,57,,128.454,44.412,172.865814172613,210.9,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6045,,September,,2013,bivalve,,,mussel,5.5682,0.4278,55,,131.210,32.385,163.595359685418,167.4,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6046,,September,,2013,bivalve,,,mussel,4.9952,0.4011,56,,105.962,38.071,144.032588071461,168.1,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6047,,September,,2013,bivalve,,,mussel,0.827500000000001,0.082,27,,78.093,28.935,107.027983847683,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6048,,September,,2013,bivalve,,,mussel,3.2203,0.3815,0,,178.294,44.607,222.901679707971,229.9,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6051,,September,,2013,decapod,Carcinus,maenas,green crab,9.9438,2.9401,35,,16.127,5.326,21.452552974527,18.18,,,weighed crab only in a weigh boat,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6052,,September,,2013,decapod,Carcinus,maenas,green crab,13.2113,4.9447,40,,15.135,<MDL,17.8643565314227,2.9,,,weighed crab only in a weigh boat,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6055,,September,,2013,decapod,Carcinus,maenas,green crab,13.7306,5.9693,40,,25.776,5.486,31.2622974082433,34.56,,,weighed crab only in a weigh boat,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6058,,September,,2013,decapod,Carcinus,maenas,green crab,16.8768,6.302,45,,27.913,5.000,32.4915674163373,20.6,,,weighed crab only in a weigh boat,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6061,,September,,2013,decapod,Carcinus,maenas,green crab,17.1516,5.8514,45,,19.658,<MDL,24.0023071511754,11.26,,,weighed crab only in a weigh boat,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6064,,September,,2013,decapod,Carcinus,maenas,green crab,27.1261,10.7475,53,,35.477,5.143,40.6201248149067,25.93,,,weighed crab only in a weigh boat,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6066,,September,,2013,decapod,Carcinus,maenas,green crab,31.1535,12.2914,53,,179.423,11.309,190.73161686594,180.96,,,weighed crab only in a weigh boat,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6067,,September,,2013,decapod,Carcinus,maenas,green crab,43.5711,11.4827,57,,71.456,7.000,78.8718680983626,43.5,,,weighed crab only in a weigh boat,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6069,,September,,2013,decapod,Carcinus,maenas,green crab,39.9465,13.8221,54,,101.816,6.029,107.84536851748,62.83,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6073,,August,,2013,decapod,Carcinus,maenas,green crab,12.2836,,37,,72.913,8.251,81.1646267375692,70.86,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6076,,August,,2013,decapod,Carcinus,maenas,green crab,22.7035,,49,,45.245,5.109,50.3536934519368,49.24,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6077,,August,,2013,decapod,Carcinus,maenas,green crab,20.9001,,45,,51.086,6.496,57.5816817436374,41.86,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6078,,August,,2013,decapod,Carcinus,maenas,green crab,12.2547,,38,,43.567,5.662,49.2281276292872,36.45,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6080,,August,,2013,decapod,Carcinus,maenas,green crab,25.0919,,47,,62.473,6.061,68.5343927957337,53.04,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6082,,August,,2013,decapod,Carcinus,maenas,green crab,17.7147,,47,,53.354,8.139,61.4936314045912,43.16,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6084,,August,,2013,decapod,Carcinus,maenas,green crab,18.6225,,44,,77.782,<MDL,81.738794614005,93.58,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6085,,August,,2013,decapod,Carcinus,maenas,green crab,25.0171,,49,,99.948,8.214,108.162026363414,110.44,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6087,,August,,2013,decapod,Carcinus,maenas,green crab,39.6156,,57,,70.843,<MDL,74.6277384361621,24.85,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6088,,August,,2013,decapod,Carcinus,maenas,green crab,63.53,,71,,370.280,25.682,395.961689917908,,,,weighed crab only in a weigh boat,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6090,,August,,2013,decapod,,,shrimp,0.387999999999998,0.0941,29,,106.590,5.451,112.040900117674,,,,,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6091,,August,,2013,decapod,,,shrimp,0.628599999999999,0.1312,25,,589.469,10.374,599.843191378871,,,,,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6092,,August,,2013,decapod,,,shrimp,0.5764,0.1062,35,,306.342,34.194,340.536625110572,,,,,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6093,,August,,2013,decapod,,,shrimp,0.264800000000001,0.0629,26,,295.229,12.504,307.733556460438,,,,,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6094,,August,,2013,decapod,,,shrimp,0.187800000000003,0.0476,31,,166.479,28.349,194.827995871813,,,,,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6095,,August,,2013,teleost,Menidia,menidia,silverside,4.0415,0.9588,85,,183.947,<MDL,186.927599154044,187.1,,,,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6097,,August,,2013,teleost,Menidia,menidia,silverside,3.3821,0.8276,84,,156.027,<MDL,157.355143306887,162,,,,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6099,,August,,2013,teleost,Menidia,menidia,silverside,1.6341,0.3742,69,,122.648,<MDL,123.950588854142,118.7,,,,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6105,,August,,2013,teleost,Menidia,menidia,silverside,2.0708,0.5092,75,,233.323,<MDL,236.820667991437,240.5,,,,,,,,,,,,,,
Barn Island,BI-L,CT,Long Island Sound,LOC,41.33838,-71.87983,6107,,August,,2013,teleost,Menidia,menidia,silverside,1.3133,0.3095,62,,180.075,<MDL,181.351506375073,188.2,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6108,,August,,2013,decapod,Carcinus,maenas,green crab,46.9219,14.5745,56,,79.198,13.628,92.8260145260741,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6109,,August,,2013,decapod,Carcinus,maenas,green crab,44.3509,14.9838,58,,108.130,6.000,114.480641977489,112.9,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6110,,August,,2013,decapod,Carcinus,maenas,green crab,61.9639,19.3146,68,,182.986,12.904,195.889279863654,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6111,,August,,2013,decapod,Carcinus,maenas,green crab,1.1018,0.1292,19,,78.279,12.976,91.255028065432,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6112,,August,,2013,decapod,Carcinus,maenas,green crab,5.8869,0.6339,33,,101.976,10.871,112.846984343398,111.5,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6113,,August,,2013,decapod,Carcinus,maenas,green crab,80.2086,25.9986,67,,217.947,19.392,237.339357913146,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6114,,August,,2013,decapod,Carcinus,maenas,green crab,34.1672,11.9978,53,,136.751,9.562,146.312464308444,103.5,,,,,,,,,,,,,,
Goshen,GC-H,CT,Long Island Sound,HOC,41.30648,-72.11813,6116,,August,,2013,decapod,Carcinus,maenas,green crab,1.9472,,22,,22.478,7.403,29.8810441858335,,,,,,,,,,,,,,,
Goshen,GC-H,CT,Long Island Sound,HOC,41.30648,-72.11813,6117,,August,,2013,decapod,Callinectes,sapidus,blue crab,166.2859,,117,,57.760,5.310,63.070392543684,39.93,,,,,,,,,,,,,,
Goshen,GC-H,CT,Long Island Sound,HOC,41.30648,-72.11813,6118,,August,,2013,decapod,Callinectes,sapidus,blue crab,70.9498,,88,,50.727,5.053,55.7798307520524,,,,,,,,,,,,,,,
Goshen,GC-H,CT,Long Island Sound,HOC,41.30648,-72.11813,6119,,August,,2013,decapod,Callinectes,sapidus,blue crab,103.3757,,100,,82.480,10.530,93.0095647109184,101.06,,,,,,,,,,,,,,
Goshen,GC-H,CT,Long Island Sound,HOC,41.30648,-72.11813,6120,,August,,2013,decapod,Callinectes,sapidus,blue crab,163.5569,,122,,29.680,<MDL,33.299493650338,30.19,,,,,,,,,,,,,,
Goshen,GC-L,CT,Long Island Sound,LOC,41.30193,-72.11815,6121,,August,,2013,decapod,Callinectes,sapidus,blue crab,87.9836,,100,,80.090,5.100,85.1899371730757,75.18,,,,,,,,,,,,,,
Goshen,GC-L,CT,Long Island Sound,LOC,41.30193,-72.11815,6122,,August,,2013,decapod,Callinectes,sapidus,blue crab,24.2501,,,,47.912,<MDL,50.0935360351058,53.03,,,,,,,,,,,,,,
Goshen,GC-L,CT,Long Island Sound,LOC,41.30193,-72.11815,6123,,August,,2013,decapod,Callinectes,sapidus,blue crab,40.0108,,,,57.869,11.516,69.385615358291,45.53,,,,,,,,,,,,,,
Goshen,GC-L,CT,Long Island Sound,LOC,41.30193,-72.11815,6124,,August,,2013,decapod,Callinectes,sapidus,blue crab,114.5197,,,,101.298,<MDL,102.810860199642,108.58,,,,,,,,,,,,,,
Goshen,GC-L,CT,Long Island Sound,LOC,41.30193,-72.11815,6125,,August,,2013,decapod,Callinectes,sapidus,blue crab,59.1843,,,,36.303,<MDL,40.0410996666728,46.99,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6154,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.1447,0.026900000000001,25,,23.453,13.718,37.1708677717518,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6155,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.189599999999999,0.0345,26,,84.548,9.059,93.607181714449,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6156,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.4316,0.0545,40,,53.961,<MDL,58.2056505695743,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6157,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.462199999999999,0.0924,40,,47.288,8.522,55.8104522555896,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6158,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.543900000000001,0.1039,42,,46.525,6.965,53.4903525802198,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6159,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.183399999999999,,27,,51.799,23.361,75.1600722713755,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6160,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.460700000000003,0.0883,35,,21.087,<MDL,25.5424673258441,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6161,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.481200000000001,0.0863,39,,44.240,<MDL,48.8391178840204,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6162,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.376199999999997,0.0609,37,,45.496,10.126,55.6225834802414,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6163,,September,,2013,decapod,Crangon,septemspinosa,sand shrimp,0.2059,0.0393,27,,16.284,<MDL,19.7152121171491,,,,sand shrimp,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6164,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,1.3774,0.3352,45,,43.441,<MDL,44.9239093805426,49.59,,,slight banding male,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6165,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,1.6693,0.3607,50,,20.692,<MDL,22.48051145402,22.03,,,male,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6166,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,0.099600000000002,0.515,55,,167.088,<MDL,168.930694841035,165.87,,,male,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6167,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,4.1646,0.9943,65,,46.671,<MDL,47.5687596268621,47.99,,,male,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6168,,September,,2013,teleost,Fundulus,heteroclitus,mummichog,7.0847,,75,,124.810,<MDL,126.746105514116,158.18,,,female,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6174,,September,,2013,teleost,Menidia,menidia,silverside,0.625700000000002,0.1204,45,,147.187,<MDL,148.865382690735,,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6175,,September,,2013,teleost,Menidia,menidia,silverside,0.681799999999999,0.1343,50,,109.077,<MDL,110.721045472894,105.96,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6176,,September,,2013,teleost,Menidia,menidia,silverside,0.856399999999997,0.2143,60,,94.384,<MDL,98.3722126857661,93.72,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6177,,September,,2013,teleost,Menidia,menidia,silverside,1.4609,0.2783,62,,92.117,<MDL,94.0979986766275,91.79,,,,,,,,,,,,,,
Northeast Creek,NEC-L,ME,Mt. Desert Island,LOC,44.4258,-68.33067,6178,,September,,2013,teleost,Menidia,menidia,silverside,1.7509,0.3666,70,,90.249,<MDL,90.8388933155926,77.5,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6187,,August,,2013,teleost,Fundulus,heteroclitus,mummichog,1.1298,0.2593,45,,28.563,<MDL,30.692659712264,47.1,,,male,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6189,,August,,2013,teleost,Fundulus,heteroclitus,mummichog,1.7226,0.4146,52,,33.181,<MDL,34.8620002220794,41.3,,,male,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6190,,August,,2013,teleost,Fundulus,heteroclitus,mummichog,2.5739,0.6347,57,,65.633,<MDL,67.3424227254498,68.4,,,male,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6192,,August,,2013,teleost,Fundulus,heteroclitus,mummichog,2.6559,0.6223,62,,38.347,<MDL,39.0608301269942,45.9,,,female (very faint bands),,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6194,,August,,2013,teleost,Fundulus,heteroclitus,mummichog,4.8108,4.8108,70,,45.736,<MDL,46.5687253623375,67.6,,,male,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6196,,August,,2013,decapod,,,shrimp,0.305399999999999,0.0644,31,,132.407,7.078,139.484904336924,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6197,,August,,2013,decapod,,,shrimp,0.302599999999998,0.0707,31,,56.965,7.992,64.9573009101467,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6198,,August,,2013,decapod,,,shrimp,0.329499999999999,0.0623,32,,94.825,11.723,106.547622328981,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6199,,August,,2013,decapod,,,shrimp,0.3049,0.0671,32,,143.821,6.754,150.575635071264,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6200,,August,,2013,decapod,,,shrimp,0.3325,0.0751,34,,80.178,7.386,87.5646775974564,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6201,,August,,2013,decapod,,,shrimp,0.639500000000002,0.1367,41,,131.400,12.241,143.641161043997,159.2,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6202,,August,,2013,decapod,,,shrimp,0.5944,0.1169,40,,171.588,7.292,178.879963482366,201.1,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6203,,August,,2013,decapod,,,shrimp,0.734299999999998,0.146599999999999,41,,140.707,5.303,146.010134998455,176.1,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6204,,August,,2013,decapod,,,shrimp,0.758299999999998,0.151799999999998,43,,136.177,7.551,143.728002974073,176.0,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6205,,August,,2013,decapod,,,shrimp,0.7304,0.157999999999998,43,,136.273,6.550,142.822570802118,145.3,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6207,,August,,2013,teleost,Menidia,menidia,silverside,0.5366,0.1154,44,,189.637,<MDL,190.028636741929,,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6208,,August,,2013,teleost,Menidia,menidia,silverside,0.6813,0.1457,48,,149.460,6.000,155.050705719187,152.8,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6210,,August,,2013,teleost,Menidia,menidia,silverside,0.971800000000002,0.2257,54,,155.584,6.000,161.759085007014,159.3,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6212,,August,,2013,teleost,Menidia,menidia,silverside,2.006,0.4483,68,,139.638,5.000,145.070385227796,154.3,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6214,,August,,2013,teleost,Menidia,menidia,silverside,2.2469,0.5203,69,,190.917,14.000,204.418070912766,187.9,,,,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6245,,August,,2013,bivalve,Geukensia,demissa,ribbed mussel,1.1993,0.1346,35,,69.061,45.326,114.387545427701,133.1,,,ribbed mussel,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6246,,August,,2013,bivalve,Geukensia,demissa,ribbed mussel,2.1516,0.2314,45,,90.272,47.450,137.721985716589,146.2,,,ribbed mussel,,,,,,,,,,,
Barn Island,BI-H,CT,Long Island Sound,HOC,41.34012,-71.87455,6247,,August,,2013,bivalve,Geukensia,demissa,ribbed mussel,3.2427,0.3173,47,,107.180,50.880,158.060062715582,165.6,,,ribbed mussel,,,,,,,,,,,
